file,shape,dtype,ndim,min,max,mean,std,error
data\official\train\__MACOSX\train\NoisyLR\._001693.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001694.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001695.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001696.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001697.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001698.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001699.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001700.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001701.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001702.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001703.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001704.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001705.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001706.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001707.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001708.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001709.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001710.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001711.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001712.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001713.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001714.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001715.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001716.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001717.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001718.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001719.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001720.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001721.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001722.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001723.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001724.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001725.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001726.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001727.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001728.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001729.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001730.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001731.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001732.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001733.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001734.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001735.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001736.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001737.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001738.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001739.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001740.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001741.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001742.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001743.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001744.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001745.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001746.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001747.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001748.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001749.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001750.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001751.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001752.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001753.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001754.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
data\official\train\__MACOSX\train\NoisyLR\._001755.npy,ERROR,ERROR,-1,0.0,0.0,0.0,0.0,This file contains pickled (object) data. If you trust the file you can load it unsafely using the `allow_pickle=` keyword argument or `pickle.load()`.
